plazo,periodo_gracia,cuotas,cuotas_capital,tasa_indexacion,valor_credito
24,0,4,4,IBR,12900000.0
30,0,5,5,IBR,29996327.0
24,2,4,2,IBR,21400000.0
24,1,2,1,IBR,20000000.0
18,0,1,1,IBR,20000000.0
73,7,12,5,IBR,19000000.0
36,0,6,6,IBR,250000000.0
84,2,14,12,IBR,180000000.0
8,0,1,1,IBR,35000000.0
8,0,1,1,IBR,50000000.0
61,6,10,4,IBR,3500000.0
72,2,12,10,IBR,26000000.0
72,6,12,6,IBR,18000000.0
96,2,16,14,IBR,30000000.0
72,2,12,10,IBR,20000000.0
12,0,1,1,IBR,60000000.0
36,0,6,6,IBR,2500000.0
91,9,15,6,IBR,10000000.0
60,0,10,10,IBR,7000000.0
60,0,10,10,IBR,20000000.0
60,0,10,10,IBR,13000000.0
60,2,10,8,IBR,17000000.0
36,0,6,6,IBR,200000000.0
96,0,16,16,IBR,15000000.0
84,8,14,6,IBR,15000000.0
23,0,22,22,IBR,3200000.0
60,4,10,6,IBR,11300896.0
72,2,12,10,IBR,15000000.0
12,0,12,12,IBR,2200000.0
120,8,20,12,IBR,17000000.0
13,0,12,12,IBR,724000.0
21,0,17,17,IBR,1795551.0
60,5,10,5,IBR,20000000.0
36,0,12,12,IBR,135000000.0
78,8,13,5,IBR,9000000.0
12,11,12,1,IBR,520000.0
25,0,24,24,IBR,2993312.0
36,0,6,6,IBR,148000000.0
36,0,6,6,IBR,2800000.0
12,0,12,12,IBR,1500000.0
12,11,12,1,DTF,16500000.0
15,0,3,3,DTF,15999012.0
12,11,12,1,IBR,17500000.0
12,11,12,1,IBR,20000000.0
12,11,12,1,IBR,473000.0
12,11,12,1,IBR,150000000.0
12,11,12,1,IBR,1000000.0
12,11,12,1,IBR,9700000.0
12,11,12,1,IBR,3400000.0
12,11,12,1,IBR,10000000.0
12,11,12,1,IBR,15000000.0
6,5,6,1,IBR,45000000.0
6,5,6,1,IBR,66300000.0
6,5,6,1,IBR,20000000.0
6,0,2,2,IBR,3000000000.0
48,47,48,1,IBR,17000000.0
6,0,0,0,IBR,500000.0
12,0,12,12,IBR,81500000.0
36,0,36,36,IBR,2510833344.0
6,5,6,1,IBR,1350000.0
6,5,6,1,IBR,270000000.0
6,5,6,1,IBR,900000.0
6,5,6,1,IBR,30000000.0
24,0,23,23,IBR,4016660.0
36,0,6,6,IBR,3350000.0
144,6,24,18,IBR,8000000.0
36,0,6,6,IBR,5500000.0
36,0,6,6,IBR,4000000.0
36,0,6,6,IBR,10000000.0
12,0,1,1,DTF,13144000.0
12,11,12,1,IBR,854000.0
16,0,15,15,DTF,1627500.0
60,0,10,10,IBR,5500000.0
48,4,16,12,IBR,12000000.0
60,2,10,8,IBR,10000000.0
60,0,10,10,IBR,2200000.0
12,0,12,12,IBR,853980.0
67,8,13,5,IBR,3200000.0
1,0,1,1,IBR,20000000.0
36,35,36,1,DTF,3000000.0
91,9,15,6,IBR,8700000.0
12,0,1,1,IBR,14000000.0
12,11,12,1,IBR,25000000.0
13,2,3,1,IBR,2922943.0
72,2,12,10,IBR,20000000.0
60,0,60,60,IBR,100000000.0
84,2,14,12,IBR,20000000.0
12,11,12,1,IBR,16000000.0
12,11,12,1,IBR,3300000.0
12,11,12,1,IBR,20000000.0
12,11,12,1,IBR,2000000.0
12,11,12,1,IBR,3000000.0
96,2,16,14,IBR,5000000.0
6,5,6,1,IBR,554000.0
6,5,6,1,IBR,7200000.0
6,5,6,1,IBR,6000000.0
6,5,6,1,IBR,500000.0
6,5,6,1,IBR,10000000.0
6,5,6,1,IBR,100000.0
6,0,1,1,IBR,550000000.0
24,0,4,4,IBR,6572723.0
36,0,36,36,IBR,54000000.0
36,0,36,36,IBR,770000000.0
36,0,36,36,IBR,290000000.0
24,23,24,1,IBR,2916800.0
36,0,6,6,IBR,3700000.0
12,11,12,1,IBR,480000.0
13,0,12,12,IBR,1000000.0
10,0,1,1,IBR,11000000.0
12,11,12,1,IBR,40000000.0
36,0,6,6,IBR,2500000.0
36,0,6,6,IBR,10000000.0
12,0,12,12,IBR,5000000.0
19,18,19,1,IBR,4941200.0
84,2,14,12,IBR,6000000.0
24,1,4,3,IBR,6000000.0
60,0,20,20,IBR,7000000.0
18,0,18,18,IBR,4000000.0
36,0,6,6,IBR,3800000.0
92,10,16,6,IBR,7000000.0
12,0,12,12,IBR,3604217.0
12,0,12,12,IBR,1341111.0
12,0,12,12,IBR,1216471.0
12,0,12,12,IBR,6583569.0
79,8,13,5,IBR,10000000.0
72,0,12,12,IBR,5000000.0
72,2,12,10,IBR,10000000.0
67,7,11,4,IBR,7000000.0
91,9,15,6,IBR,19400000.0
84,2,14,12,IBR,35000000.0
60,0,10,10,IBR,7000000.0
73,7,12,5,IBR,6000000.0
72,0,12,12,IBR,10000000.0
36,0,12,12,IBR,7000000.0
10,0,1,1,IBR,10000000.0
12,0,1,1,IBR,6142800.0
73,7,12,5,IBR,10000000.0
19,0,18,18,IBR,2000000.0
13,0,12,12,IBR,900000.0
12,0,12,12,IBR,1106180.0
36,0,6,6,IBR,3000000.0
36,0,6,6,IBR,4000000.0
60,0,10,10,IBR,40000000.0
72,0,12,12,IBR,20000000.0
12,0,12,12,IBR,60000000.0
36,0,36,36,IBR,77000000.0
12,11,12,1,IBR,14000000.0
12,11,12,1,IBR,19200000.0
12,11,12,1,IBR,378000.0
12,11,12,1,IBR,29300000.0
12,11,12,1,IBR,5000000.0
12,11,12,1,IBR,4700000.0
12,11,12,1,IBR,20000000.0
12,11,12,1,IBR,2000000.0
12,11,12,1,IBR,656925.0
12,11,12,1,IBR,8000000.0
12,11,12,1,IBR,15000000.0
12,11,12,1,IBR,15000000.0
60,0,60,60,IBR,60000000.0
60,0,10,10,IBR,21000000.0
120,8,20,12,IBR,500000000.0
18,0,6,6,IBR,1785192.0
12,0,12,12,IBR,1283440.0
23,0,23,23,IBR,4546000.0
120,4,20,16,IBR,30000000.0
84,2,14,12,IBR,178800000.0
8,0,1,1,IBR,45000000.0
72,0,12,12,IBR,28000000.0
10,0,1,1,IBR,50000000.0
12,0,12,12,IBR,116400000.0
12,0,12,12,IBR,36900000.0
60,0,10,10,IBR,20000000.0
18,0,18,18,IBR,4717311.0
60,2,10,8,IBR,16000000.0
36,0,6,6,IBR,2100000.0
18,0,18,18,IBR,2200000.0
72,2,12,10,IBR,21000000.0
60,0,10,10,IBR,10000000.0
10,0,1,1,IBR,19000000.0
24,0,3,3,IBR,26000000.0
12,11,12,1,IBR,7500000.0
96,2,16,14,IBR,15000000.0
72,7,12,5,IBR,30000000.0
22,0,4,4,IBR,5466190.0
36,0,6,6,IBR,15000000.0
68,1,12,11,IBR,8999570.0
12,0,12,12,IBR,2549980.0
84,2,14,12,IBR,6000000.0
12,0,1,1,IBR,3000000.0
16,0,15,15,IBR,1293610.0
18,0,1,1,IBR,20000000.0
12,0,1,1,IBR,3118000.0
37,1,7,6,DTF,6045856.0
91,9,15,6,IBR,12000000.0
54,4,9,5,DTF,2640897.0
72,0,72,72,DTF,74460182.0
94,9,16,7,DTF,10000000.0
60,1,10,9,IBR,10000000.0
36,0,12,12,IBR,3000000000.0
60,0,10,10,IBR,18000000.0
36,0,12,12,IBR,16000000.0
12,11,12,1,IBR,3000000.0
144,6,24,18,IBR,16000000.0
96,2,16,14,IBR,12000000.0
10,0,1,1,IBR,30000000.0
60,59,60,1,DTF,28699790.0
36,0,6,6,IBR,4000000.0
36,0,12,12,IBR,150000000.0
12,0,2,2,IBR,65000000.0
60,0,10,10,IBR,34000000.0
12,0,2,2,IBR,132616737.0
24,0,4,4,IBR,34500000.0
19,0,18,18,IBR,2700000.0
7,0,6,6,IBR,1000000.0
12,0,11,11,IBR,800000.0
15,0,14,14,IBR,1500000.0
7,0,6,6,IBR,1000000.0
23,0,22,22,IBR,3300000.0
13,0,12,12,IBR,1100000.0
13,0,12,12,IBR,1100000.0
12,0,2,2,IBR,2096800.0
10,0,10,10,IBR,3617423.0
15,0,15,15,IBR,2404625.0
18,0,18,18,IBR,2168180.0
19,0,18,18,IBR,1931982.0
10,0,10,10,IBR,2769194.0
22,0,22,22,IBR,5117829.0
68,0,12,12,DTF,132352000.0
18,0,2,2,DTF,5216570.0
82,8,14,6,DTF,9999001.0
19,2,4,2,DTF,3856381.0
12,0,2,2,DTF,4447760.0
72,2,12,10,IBR,10000000.0
6,0,1,1,DTF,2900000.0
84,1,13,12,IBR,17500000.0
14,0,5,5,DTF,2420057.0
24,6,24,18,IBR,15000000.0
38,1,7,6,DTF,3597720.0
12,11,12,1,DTF,1500000.0
60,0,10,10,IBR,9000000.0
60,2,10,8,IBR,15000000.0
25,2,5,3,DTF,16739835.0
26,2,5,3,DTF,11249863.0
96,0,16,16,IBR,100000000.0
72,0,12,12,IBR,6000000.0
72,2,12,10,IBR,20000000.0
27,0,5,5,DTF,3599041.0
14,0,3,3,DTF,6666022.0
36,0,6,6,IBR,2200000.0
36,0,36,36,IBR,100000000.0
60,0,10,10,IBR,11000000.0
36,0,6,6,IBR,9000000.0
36,0,36,36,IBR,30000000.0
93,10,16,6,IBR,13640000.0
87,9,15,6,IBR,13500000.0
10,0,1,1,IBR,13000000.0
60,0,60,60,IBR,688917647.0
9,0,1,1,IBR,7000000.0
15,0,1,1,IBR,2000000.0
36,0,6,6,IBR,8000000.0
81,9,14,5,IBR,12400000.0
69,7,12,5,IBR,8000000.0
84,2,14,12,IBR,33000000.0
7,0,6,6,IBR,1000000.0
13,0,12,12,IBR,1100000.0
13,0,12,12,IBR,2000000.0
13,0,12,12,IBR,2000000.0
9,0,8,8,IBR,1000000.0
16,0,15,15,IBR,2380000.0
8,0,8,8,IBR,1248083.0
6,0,6,6,IBR,1204279.0
18,0,18,18,IBR,3807855.0
8,0,8,8,IBR,5279192.0
24,0,24,24,IBR,8000000.0
7,0,6,6,IBR,2000000.0
6,0,6,6,IBR,500000.0
18,0,18,18,IBR,2200000.0
12,0,11,11,IBR,1200000.0
7,0,6,6,IBR,600000.0
11,0,10,10,IBR,800000.0
23,0,4,4,DTF,16920556.0
84,2,14,12,IBR,30000000.0
48,2,8,6,IBR,32000000.0
6,5,6,1,IBR,12000000.0
6,5,6,1,IBR,45000000.0
6,5,6,1,IBR,5000000.0
6,5,6,1,IBR,2000000.0
6,5,6,1,IBR,15000000.0
6,5,6,1,IBR,7506000.0
6,5,6,1,IBR,5000000.0
6,5,6,1,IBR,80000000.0
12,11,12,1,IBR,4978500.0
24,0,4,4,IBR,5000000.0
35,0,6,6,DTF,2013294.0
61,1,11,10,DTF,50000000.0
12,11,12,1,IBR,29532106.0
84,2,14,12,IBR,15000000.0
88,0,15,15,DTF,17238447.0
36,0,6,6,IBR,3600000.0
60,2,10,8,IBR,12000000.0
60,0,10,10,DTF,25000000.0
24,23,24,1,IBR,4099960.0
12,11,12,1,IBR,10000000.0
12,11,12,1,IBR,1345000.0
36,0,6,6,IBR,1750000000.0
144,6,24,18,IBR,14000000.0
12,11,12,1,IBR,10500000.0
72,2,12,10,IBR,15000000.0
30,29,30,1,IBR,6692000.0
12,11,12,1,IBR,2000000.0
82,9,14,5,IBR,6000000.0
36,0,12,12,IBR,7000000.0
72,2,12,10,IBR,6000000.0
36,6,36,30,IBR,395000000.0
42,0,7,7,DTF,17100194.0
60,0,10,10,IBR,6000000.0
132,15,22,7,IBR,12000000.0
105,6,18,12,IBR,14000000.0
60,0,10,10,IBR,20000000.0
36,0,6,6,IBR,12000000.0
12,0,2,2,IBR,115600000.0
48,1,8,7,IBR,163644878.0
36,0,6,6,IBR,5000000.0
60,0,10,10,IBR,12800000.0
82,8,14,6,IBR,6000000.0
12,11,12,1,IBR,17000000.0
120,4,20,16,IBR,25000000.0
12,0,12,12,IBR,1163180.0
144,6,24,18,IBR,12000000.0
18,0,3,3,IBR,1550400.0
13,1,3,2,DTF,1605809.0
71,8,12,4,IBR,4800000.0
49,1,9,8,IBR,12763118.0
83,9,14,5,IBR,20000000.0
72,2,12,10,IBR,15000000.0
72,2,12,10,IBR,9000000.0
84,2,14,12,IBR,15000000.0
48,2,8,6,IBR,8000000.0
5,0,1,1,DTF,1369256.0
36,0,6,6,IBR,20000000.0
36,0,6,6,IBR,16500000.0
8,0,1,1,IBR,10000000.0
60,0,10,10,IBR,36000000.0
24,0,4,4,IBR,3090783.0
48,0,8,8,IBR,1421301.0
72,0,12,12,IBR,20000000.0
42,0,7,7,IBR,10573203.0
8,0,1,1,IBR,5010000.0
8,0,1,1,IBR,23030000.0
11,0,1,1,IBR,4000000.0
36,0,3,3,IBR,3880000.0
12,11,12,1,DTF,172050.0
51,0,9,9,IBR,6500000.0
15,0,15,15,DTF,1600000.0
26,0,5,5,DTF,9999643.0
36,0,3,3,IBR,3200000.0
120,4,20,16,IBR,225000000.0
132,14,22,8,IBR,55000000.0
20,0,2,2,DTF,2454324.0
28,3,5,2,IBR,3000000.0
10,0,3,3,DTF,6250000.0
47,0,5,5,DTF,3796209.0
72,7,12,5,IBR,80000000.0
15,0,15,15,IBR,2200000.0
36,0,6,6,IBR,3000000.0
22,0,22,22,IBR,3000000.0
12,11,12,1,IBR,4800000.0
18,0,17,17,IBR,1530600.0
24,0,2,2,IBR,132000000.0
60,2,10,8,IBR,1565000.0
84,2,14,12,IBR,6000000.0
11,0,10,10,IBR,540000.0
18,0,18,18,IBR,2619824.0
12,0,12,12,IBR,2534984.0
15,0,15,15,IBR,2561098.0
18,0,18,18,IBR,2227723.0
12,0,12,12,IBR,1100000.0
7,0,6,6,IBR,2000000.0
19,0,18,18,IBR,3000000.0
16,0,15,15,IBR,1600000.0
36,0,36,36,IBR,80000000.0
36,0,6,6,IBR,10000000.0
36,0,6,6,IBR,3300000.0
36,0,12,12,IBR,5000000.0
36,0,12,12,IBR,1200000.0
36,1,12,11,IBR,20000000.0
95,9,15,6,IBR,8000000.0
13,0,12,12,IBR,1054000.0
17,0,1,1,IBR,3000000.0
60,0,10,10,IBR,10000000.0
6,5,6,1,IBR,10000000.0
60,0,10,10,IBR,148000000.0
24,0,4,4,IBR,17100000.0
60,0,10,10,IBR,40000000.0
1,0,1,1,IBR,7000000.0
12,0,2,2,IBR,5000000.0
12,11,12,1,IBR,1200000.0
12,11,12,1,IBR,35000000.0
12,11,12,1,IBR,360000.0
12,11,12,1,IBR,2000000.0
12,11,12,1,IBR,11000000.0
12,11,12,1,IBR,33000000.0
12,11,12,1,IBR,21000000.0
12,11,12,1,IBR,11580000.0
12,0,12,12,IBR,3485046.0
18,0,4,4,IBR,7563058.0
22,1,8,7,IBR,395443.0
24,0,2,2,IBR,3570000.0
36,0,12,12,IBR,100000000.0
35,3,6,3,DTF,9003575.0
18,0,18,18,IBR,1900000.0
18,0,18,18,IBR,2200000.0
6,0,6,6,IBR,1100000.0
18,0,18,18,IBR,2415049.0
12,0,12,12,IBR,2394290.0
12,0,12,12,IBR,2524214.0
6,0,6,6,IBR,1064931.0
12,0,12,12,IBR,2394290.0
120,2,20,18,IBR,72500000.0
12,11,12,1,IBR,1333440.0
18,17,18,1,IBR,2568920.0
12,0,1,1,DTF,7352613.0
96,2,16,14,IBR,25000000.0
84,2,14,12,IBR,4500000.0
36,0,6,6,IBR,30000000.0
10,0,2,2,DTF,1871766.0
36,0,6,6,IBR,3300000.0
12,0,1,1,IBR,3955899.0
36,0,6,6,IBR,8000000.0
36,0,6,6,IBR,7000000.0
36,0,36,36,IBR,100000000.0
36,0,36,36,IBR,12000000.0
36,0,6,6,IBR,30000000.0
18,0,18,18,IBR,4231000.0
48,2,8,6,IBR,7500000.0
24,2,4,2,IBR,20000000.0
36,2,6,4,IBR,8000000.0
144,12,144,132,DTF,106168086.0
19,0,18,18,IBR,2081000.0
60,0,10,10,IBR,12000000.0
120,2,20,18,IBR,25087373.0
18,1,3,2,IBR,23000000.0
18,0,18,18,IBR,4000000.0
84,2,14,12,IBR,16000000.0
94,9,15,6,IBR,8000000.0
1,0,1,1,IBR,350000.0
18,0,18,18,IBR,3599960.0
36,0,6,6,IBR,2700000.0
13,0,12,12,IBR,1049980.0
12,11,12,1,IBR,20000000.0
36,0,6,6,IBR,3500000.0
18,0,1,1,IBR,1500000.0
36,0,6,6,IBR,700000.0
72,0,12,12,IBR,10000000.0
36,0,6,6,IBR,6000000.0
60,0,10,10,IBR,15000000.0
24,0,4,4,IBR,1617000.0
36,0,6,6,IBR,10000000.0
24,0,4,4,IBR,4000000.0
11,0,1,1,IBR,20000000.0
18,0,1,1,IBR,2000000.0
11,0,1,1,IBR,21000000.0
8,0,1,1,IBR,10000000.0
10,0,1,1,IBR,11000000.0
6,0,1,1,IBR,20000000.0
11,0,1,1,IBR,7956000.0
72,2,12,10,IBR,6000000.0
84,2,14,12,IBR,12000000.0
72,2,12,10,IBR,13000000.0
84,2,14,12,IBR,30000000.0
84,2,14,12,IBR,15000000.0
24,1,3,2,IBR,5000000.0
12,11,12,1,IBR,18000000.0
13,0,12,12,IBR,2136200.0
12,1,2,1,IBR,13175307.0
6,5,6,1,IBR,15000000.0
36,0,6,6,IBR,18000000.0
84,1,13,12,IBR,20000000.0
68,0,6,6,DTF,5124286.0
24,1,2,1,IBR,30000000.0
6,5,6,1,IBR,10687000.0
6,5,6,1,IBR,20000000.0
79,9,15,6,IBR,4160000.0
60,0,10,10,IBR,14000000.0
72,7,12,5,IBR,12000000.0
12,0,12,12,IBR,872000.0
6,5,6,1,IBR,300000.0
13,0,12,12,IBR,1072000.0
18,0,18,18,IBR,2272800.0
25,0,24,24,IBR,5533376.0
36,0,6,6,IBR,8000000.0
17,0,1,1,IBR,6174000.0
60,2,10,8,IBR,11000000.0
23,0,2,2,DTF,4419605.0
17,0,1,1,IBR,16640000.0
36,0,3,3,IBR,2200000.0
72,2,12,10,IBR,15000000.0
72,0,6,6,DTF,110400000.0
13,0,12,12,IBR,1174324.0
36,0,3,3,IBR,3200000.0
84,3,84,81,IBR,13000000.0
60,15,60,45,IBR,25000000.0
84,0,84,84,IBR,657619194.0
60,0,10,10,IBR,12227000.0
12,0,1,1,IBR,14000000.0
72,2,12,10,IBR,25000000.0
19,0,18,18,IBR,2139770.0
84,2,14,12,IBR,25000000.0
36,0,6,6,IBR,3650000.0
96,2,16,14,IBR,30000000.0
49,2,9,7,DTF,5624174.0
60,1,10,9,IBR,10000000.0
12,11,12,1,IBR,31000000.0
14,2,13,11,DTF,71002780.0
36,0,6,6,IBR,3000000.0
36,0,6,6,IBR,4000000.0
24,0,4,4,IBR,3200000.0
120,4,20,16,IBR,14000000.0
60,2,10,8,IBR,12000000.0
72,2,12,10,IBR,7000000.0
36,2,12,10,IBR,1500000000.0
12,0,12,12,DTF,1200000.0
60,0,10,10,IBR,15000000.0
17,0,17,17,DTF,2500000.0
24,0,4,4,IBR,3000000.0
60,2,10,8,DTF,30000000.0
36,3,6,3,IBR,16000000.0
10,0,1,1,IBR,5000000.0
36,0,6,6,DTF,10000000.0
84,8,13,5,IBR,8000000.0
36,0,6,6,IBR,4000000.0
36,0,6,6,IBR,7000000.0
36,0,6,6,IBR,2500000.0
18,0,1,1,IBR,2800000.0
60,0,10,10,IBR,20000000.0
84,2,14,12,IBR,10000000.0
36,0,6,6,IBR,15000000.0
36,0,36,36,IBR,7600000.0
72,0,12,12,IBR,2200000.0
36,3,6,3,IBR,2500000.0
24,0,4,4,IBR,4300000.0
18,0,1,1,IBR,2480000.0
18,0,3,3,IBR,2050000.0
36,0,3,3,IBR,3450000.0
36,0,6,6,IBR,2500000.0
36,0,6,6,IBR,2800000.0
36,0,6,6,IBR,4200000.0
36,0,6,6,IBR,3300000.0
36,0,6,6,IBR,3000000.0
72,7,12,5,IBR,24000000.0
60,12,60,48,IBR,200000000.0
16,0,12,12,IBR,1067500.0
18,0,18,18,IBR,1955970.0
72,2,12,10,IBR,3500000.0
84,2,14,12,IBR,6000000.0
13,0,6,6,IBR,1404000.0
60,0,10,10,IBR,9000000.0
25,0,12,12,IBR,4279135.0
12,11,12,1,IBR,100000000.0
70,6,12,6,IBR,12338400.0
72,2,12,10,IBR,6000000.0
25,0,24,24,IBR,7918665.0
18,0,6,6,IBR,1574970.0
108,6,18,12,IBR,18000000.0
18,0,3,3,IBR,3110000.0
60,2,10,8,IBR,20000000.0
84,0,84,84,IBR,88395418.0
52,1,18,17,DTF,5103168.0
13,0,12,12,IBR,2054000.0
36,0,6,6,IBR,2600000.0
60,0,10,10,DTF,12287582.0
120,12,20,8,IBR,30000000.0
36,1,6,5,IBR,27200000.0
60,4,20,16,IBR,6600000.0
144,6,24,18,IBR,14700000.0
77,8,13,5,IBR,20000000.0
71,8,12,4,IBR,10000000.0
95,10,16,6,IBR,20000000.0
95,10,16,6,IBR,11000000.0
36,1,12,11,IBR,15000000.0
36,2,6,4,IBR,10000000.0
72,2,12,10,IBR,10000000.0
96,2,16,14,IBR,12000000.0
89,9,15,6,IBR,12500000.0
59,6,10,4,IBR,2300000.0
60,0,10,10,IBR,10000000.0
96,2,16,14,IBR,12000000.0
77,8,13,5,IBR,18600000.0
77,8,13,5,IBR,15000000.0
71,1,12,11,DTF,6285702.0
144,6,24,18,IBR,10500000.0
77,7,13,6,IBR,15000000.0
48,0,48,48,IBR,386084910.0
60,0,10,10,IBR,10500000.0
12,0,12,12,IBR,2120000.0
12,0,12,12,IBR,903980.0
84,1,14,13,IBR,20000000.0
13,0,12,12,IBR,1543200.0
72,2,12,10,IBR,40000000.0
90,9,15,6,IBR,5000000.0
13,0,12,12,IBR,2115200.0
120,4,20,16,IBR,20000000.0
12,11,12,1,IBR,10000000.0
36,0,6,6,IBR,3500000.0
60,2,10,8,IBR,25000000.0
18,0,18,18,IBR,1574970.0
10,0,1,1,IBR,14530000.0
13,0,12,12,IBR,1093180.0
13,0,12,12,IBR,1093180.0
13,0,12,12,IBR,821980.0
21,0,20,20,IBR,1619000.0
23,0,23,23,IBR,3240800.0
36,4,6,2,IBR,20000000.0
144,6,24,18,IBR,10087500.0
84,2,14,12,IBR,10000000.0
60,0,10,10,IBR,15000000.0
36,0,6,6,IBR,3950000.0
6,5,6,1,IBR,4500000.0
65,5,11,6,IBR,5000000.0
19,0,18,18,IBR,3164635.0
72,6,12,6,DTF,6278314.0
84,2,14,12,IBR,10000000.0
12,0,1,1,IBR,20000000.0
47,4,8,4,DTF,3472328.0
20,0,20,20,IBR,2183300.0
13,0,12,12,IBR,800000.0
60,2,10,8,IBR,5000000.0
60,2,10,8,IBR,8000000.0
79,8,13,5,IBR,5000000.0
120,1,19,18,IBR,16000000.0
24,0,4,4,IBR,10225291.0
91,9,15,6,IBR,12000000.0
43,1,8,7,IBR,23000835.0
36,0,3,3,DTF,10000000.0
36,0,6,6,IBR,4000000.0
84,2,14,12,IBR,85000000.0
36,4,6,2,IBR,17500000.0
36,3,6,3,IBR,5000000.0
36,3,6,3,IBR,2000000.0
96,2,16,14,IBR,80000000.0
60,0,10,10,IBR,10000000.0
36,0,6,6,IBR,3450000.0
48,2,8,6,IBR,15000000.0
95,0,8,8,DTF,12000000.0
72,2,12,10,IBR,3000000.0
72,2,12,10,IBR,10000000.0
36,0,3,3,IBR,10000000.0
36,0,3,3,IBR,3100000.0
26,0,8,8,IBR,105000000.0
36,0,3,3,IBR,2100000.0
12,11,12,1,DTF,1700000.0
3,0,1,1,DTF,1996869.0
36,0,3,3,IBR,3400000.0
36,0,6,6,IBR,14000000.0
17,0,3,3,IBR,19338142.0
60,2,10,8,IBR,40000000.0
21,1,4,3,DTF,8999838.0
13,0,12,12,IBR,1043200.0
10,0,1,1,IBR,9000000.0
144,8,24,16,IBR,5000000.0
24,0,4,4,DTF,2449580.0
18,0,18,18,IBR,1500000.0
72,2,12,10,IBR,10500000.0
75,8,13,5,IBR,5000000.0
60,0,20,20,IBR,11000000.0
8,0,8,8,IBR,1100000.0
2,0,1,1,IBR,68174280.0
63,6,11,5,IBR,20000000.0
7,0,6,6,IBR,500000.0
2,0,1,1,IBR,17823000.0
12,0,4,4,IBR,400000000.0
84,0,14,14,IBR,10000000.0
96,2,16,14,IBR,11000000.0
63,7,11,4,IBR,16500000.0
10,0,1,1,IBR,10000000.0
36,0,6,6,IBR,4000000.0
36,0,6,6,IBR,3500000.0
36,6,36,30,IBR,1298000000.0
13,0,4,4,IBR,4073980.0
19,0,18,18,IBR,2255970.0
60,2,10,8,IBR,10000000.0
36,0,6,6,IBR,8000000.0
24,0,4,4,IBR,4280000.0
36,0,6,6,IBR,9000000.0
24,3,4,1,IBR,4000000.0
82,9,14,5,IBR,11000000.0
13,0,12,12,IBR,1057600.0
100,10,17,7,IBR,15000000.0
60,59,60,1,IBR,30900000.0
114,2,19,17,DTF,38733276.0
60,0,10,10,IBR,3000000.0
60,0,10,10,IBR,20150000.0
60,0,10,10,IBR,10000000.0
23,1,4,3,IBR,26253594.0
12,1,2,1,IBR,697355.0
36,0,6,6,IBR,5865367.0
11,0,1,1,IBR,4000000.0
70,0,7,7,DTF,10167405.0
36,0,3,3,DTF,3241104.0
96,2,16,14,IBR,25000000.0
48,0,8,8,IBR,12524209.0
13,0,12,12,IBR,2250000.0
10,0,1,1,IBR,20000000.0
30,0,10,10,DTF,4209021.0
12,11,12,1,IBR,60000000.0
76,7,13,6,IBR,10000000.0
120,2,20,18,IBR,20000000.0
48,0,8,8,DTF,13716655.0
36,0,3,3,IBR,3200000.0
12,0,12,12,IBR,2057120.0
12,0,12,12,IBR,1057120.0
13,0,12,12,IBR,1600320.0
12,0,12,12,IBR,1100320.0
13,0,12,12,IBR,2043200.0
10,0,1,1,IBR,6000000.0
84,0,14,14,IBR,12000000.0
96,2,16,14,IBR,113224000.0
18,0,3,3,IBR,2600000.0
13,0,12,12,IBR,724000.0
36,0,6,6,IBR,8200000.0
12,0,1,1,IBR,134500000.0
36,0,6,6,IBR,2400000.0
24,0,23,23,IBR,5094400.0
36,0,6,6,IBR,3000000.0
72,2,12,10,IBR,240000000.0
12,0,12,12,IBR,1549980.0
84,2,14,12,IBR,11000000.0
36,0,36,36,IBR,150000000.0
84,2,14,12,IBR,20000000.0
24,0,4,4,DTF,1216784.0
36,0,6,6,IBR,500000000.0
84,8,14,6,IBR,18000000.0
73,7,12,5,IBR,15600000.0
84,2,14,12,IBR,20000000.0
36,0,3,3,IBR,3500000.0
24,0,4,4,IBR,3000000.0
36,0,6,6,IBR,2900000.0
2,0,1,1,DTF,1599889.0
78,2,7,5,IBR,7000000.0
12,0,1,1,IBR,25000000.0
24,0,4,4,IBR,10000000.0
3,0,1,1,DTF,558386.0
60,0,10,10,IBR,7000000.0
36,0,6,6,IBR,3000000.0
30,0,3,3,IBR,1500000.0
12,11,12,1,DTF,11500000.0
24,2,8,6,DTF,150000000.0
12,11,12,1,DTF,34414598.0
4,0,1,1,DTF,5130703.0
60,1,5,4,IBR,8000000.0
60,2,10,8,IBR,20000000.0
12,0,1,1,IBR,12000000.0
72,8,12,4,IBR,8000000.0
21,0,21,21,DTF,3500000.0
12,0,2,2,DTF,2401517.0
36,0,6,6,IBR,8500000.0
54,0,9,9,IBR,14927902.0
42,0,7,7,IBR,9476487.0
72,0,12,12,IBR,11365911.0
36,0,6,6,IBR,3000000.0
72,0,12,12,IBR,5000000.0
36,3,6,3,IBR,2900000.0
96,2,16,14,IBR,20000000.0
48,0,8,8,IBR,8753043.0
60,2,10,8,IBR,100000000.0
7,0,1,1,IBR,50000000.0
8,0,8,8,IBR,15000000.0
106,1,18,17,IBR,10000000.0
86,9,15,6,IBR,24800000.0
72,2,12,10,IBR,12000000.0
84,2,14,12,IBR,10000000.0
8,0,1,1,IBR,4000000.0
36,0,6,6,IBR,5000000.0
36,0,6,6,IBR,20000000.0
23,0,11,11,IBR,4076500.0
34,2,6,4,DTF,42899653.0
36,0,6,6,IBR,6000000.0
